SKU,Name,Brand,Category,Price,Cost Price,Description,Image URL,Stock,Tags
"8776247829433","ALWAYS MAXI THICK NIGHT PINK (7PADS)","ALWAYS","Personal Care","1.25","0.53981","ALWAYS MAXI THICK NIGHT PINK (7PADS) - Premium quality beauty product","","100","Personal Care, ALWAYS"
"8776247996277","ALWAYS MAXI THICK PINK (24PADS)","ALWAYS","Personal Care","2.65","1.6895","ALWAYS MAXI THICK PINK (24PADS) - Premium quality beauty product","","100","Personal Care, ALWAYS"
"8776247998226","PAMPERS 4  PANTS ( 26 DIAPERS )","PAMPERS","Baby Care","6.68","4.30875","PAMPERS 4  PANTS ( 26 DIAPERS ) - Premium quality beauty product","","100","Baby Care, PAMPERS"
"8776247998273","PAMPERS 5 PANTS ( 24 DIAPERS )","PAMPERS","Baby Care","6","3.98875","PAMPERS 5 PANTS ( 24 DIAPERS ) - Premium quality beauty product","","100","Baby Care, PAMPERS"
"8776247998638","PAMPERS 6 PANTS  ( 22 DIAPERS )","PAMPERS","Baby Care","7.34","4.7385","PAMPERS 6 PANTS  ( 22 DIAPERS ) - Premium quality beauty product","","100","Baby Care, PAMPERS"
"8778843737328","RIGENFORTE (30CAP) (RETARD)","RIGENFORTE","Personal Care","23.7","16.75","RIGENFORTE (30CAP) (RETARD) - Premium quality beauty product","","100","Personal Care, RIGENFORTE"
"8779333336433","PREGNAL PLUS30 CAP","PREGNAL","Personal Care","14.63","10","PREGNAL PLUS30 CAP - Premium quality beauty product","","100","Personal Care, PREGNAL"
"8779333726433","UP12 PLUS VIALS","UP12","Personal Care","12.5","8.545","UP12 PLUS VIALS - Premium quality beauty product","","100","Personal Care, UP12"
"8779332743367","SILVER CARE T.B SOFT","SILVER","Personal Care","5.5","3.621","SILVER CARE T.B SOFT - Premium quality beauty product","","100","Personal Care, SILVER"
"8779332743384","SILVER CARE T.B HARD","SILVER","Personal Care","5.25","2.414","SILVER CARE T.B HARD - Premium quality beauty product","","100","Personal Care, SILVER"
"8738799943737","KID APPETITE (200 ML)","KID","Personal Care","5.98","2.253","KID APPETITE (200 ML) - Premium quality beauty product","","100","Personal Care, KID"
"8723628774747","TERPROLINE EGF ( 30 ML)","TERPROLINE","Personal Care","25","17.241","TERPROLINE EGF ( 30 ML) - Premium quality beauty product","","100","Personal Care, TERPROLINE"
"8723628277273","TERPROLINE FACE","TERPROLINE","Skin Care","24","16.552","TERPROLINE FACE - Premium quality beauty product","","100","Skin Care, TERPROLINE"
"8723628277296","HYDRATIME PLUS  FACE CREAM (50ML)","HYDRATIME","Skin Care","14.8","10.204","HYDRATIME PLUS  FACE CREAM (50ML) - Premium quality beauty product","","100","Skin Care, HYDRATIME"
"8723628377224","HYDRATIME BODY CREAM(150ML)","HYDRATIME","Skin Care","17","11.722","HYDRATIME BODY CREAM(150ML) - Premium quality beauty product","","100","Skin Care, HYDRATIME"
"8723628377233","NUTRITIME BODY CREAM(150ML)","NUTRITIME","Skin Care","18","12.414","NUTRITIME BODY CREAM(150ML) - Premium quality beauty product","","100","Skin Care, NUTRITIME"
"8723628973749","SUNWARDS SUN PROTECTIVE FACE CREAM (50+ SPF)(50 ML)","SUNWARDS","Skin Care","18.8","10.8","SUNWARDS SUN PROTECTIVE FACE CREAM (50+ SPF)(50 ML) - Premium quality beauty product","","100","Skin Care, SUNWARDS, Sun Protection"
"8729743222327","BIONIKE ACTEEN PURIFYING CLEANSING GEL (200ML)","BIONIKE","Skin Care","17.7","10.765","BIONIKE ACTEEN PURIFYING CLEANSING GEL (200ML) - Premium quality beauty product","","100","Skin Care, BIONIKE"
"8732668877363","PURE  DROPS (10 ML)","PURE","Personal Care","3.71","2.4245","PURE  DROPS (10 ML) - Premium quality beauty product","","100","Personal Care, PURE"
"8732668877437","XILOIAL EYE DROP (10 ML)","XILOIAL","Personal Care","4.67","3.2","XILOIAL EYE DROP (10 ML) - Premium quality beauty product","","100","Personal Care, XILOIAL"
"8732668873428","HYE E/D (10 ML)","HYE","Personal Care","3.86","2.64","HYE E/D (10 ML) - Premium quality beauty product","","100","Personal Care, HYE"
"8732732367832","ADENOSIL GFM TOPICAL SOLUTION (50ML)","ADENOSIL","Personal Care","60.9","40.85","ADENOSIL GFM TOPICAL SOLUTION (50ML) - Premium quality beauty product","","100","Personal Care, ADENOSIL"
"8732928432423","OFI MELATONIN SPRAY 30ML","OFI","Hair Care","12.95","8.93","OFI MELATONIN SPRAY 30ML - Premium quality beauty product","","100","Hair Care, OFI"
"8733929767873","I-OURE E/D 10ML","Generic","Personal Care","10.59","7.25","I-OURE E/D 10ML - Premium quality beauty product","","100","Personal Care, Generic"
"8734332273397","KOMFORTTO  OINTMENT 0.4%","KOMFORTTO","Personal Care","8.8","6.02","KOMFORTTO  OINTMENT 0.4% - Premium quality beauty product","","100","Personal Care, KOMFORTTO, Men"
"8727444822934","TONIMER BABY ISOTONIC SPRAY 100 ML","TONIMER","Hair Care","7.25","4.256","TONIMER BABY ISOTONIC SPRAY 100 ML - Premium quality beauty product","","100","Hair Care, TONIMER"
"8727762837226","ENTEROLACTIS BABY ( DROPS )","ENTEROLACTIS","Baby Care","21.5","14.83","ENTEROLACTIS BABY ( DROPS ) - Premium quality beauty product","","100","Baby Care, ENTEROLACTIS"
"8723229627237","NEVRAL","NEVRAL","Personal Care","19.89","13.019","NEVRAL - Premium quality beauty product","","100","Personal Care, NEVRAL"
"8723229627279","OMEGAL SYRUP (150 ML)","OMEGAL","Health & Supplements","13.53","6.902","OMEGAL SYRUP (150 ML) - Premium quality beauty product","","100","Health & Supplements, OMEGAL"
"8723229627477","ACTI BRAIN 30 CAP","ACTI","Personal Care","29.51","20.297","ACTI BRAIN 30 CAP - Premium quality beauty product","","100","Personal Care, ACTI"
"8723229627927","PLUS FOLIC","PLUS","Personal Care","9.95","6.354","PLUS FOLIC - Premium quality beauty product","","100","Personal Care, PLUS"
"8728262627332","ORTHOCAL-DK2 60TAB","ORTHOCAL","Personal Care","14.95","8.812","ORTHOCAL-DK2 60TAB - Premium quality beauty product","","100","Personal Care, ORTHOCAL"
"8728664734762","CHICCO MICRO FEEDING BOTTLE (60 ML)","CHICCO","Personal Care","5.2","3.214","CHICCO MICRO FEEDING BOTTLE (60 ML) - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664787399","CHICCO CLEANSING WIPES 72WIPES","CHICCO","Personal Care","3.5","2.3925","CHICCO CLEANSING WIPES 72WIPES - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664782227","CHICCO PACIFIER 6-16M","CHICCO","Personal Care","8.6","5.016","CHICCO PACIFIER 6-16M - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664792826","CHICCO SET NATURALFEELING BOY","CHICCO","Personal Care","17.5","12.759","CHICCO SET NATURALFEELING BOY - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664797767","CHICO PHYSIO FORMA LIGHT","CHICO","Personal Care","10","6.836","CHICO PHYSIO FORMA LIGHT - Premium quality beauty product","","100","Personal Care, CHICO"
"8728664322396","CHICCO PHYSIO NIPPLES 0+M","CHICCO","Personal Care","7.25","4.232","CHICCO PHYSIO NIPPLES 0+M - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664322272","CHICCO PHYSIO NIPPLES 2+M","CHICCO","Personal Care","7.25","4.232","CHICCO PHYSIO NIPPLES 2+M - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664329463","CHICCO WELL BEING BOTTLE 2+M 250ML","CHICCO","Personal Care","8.7","5.338","CHICCO WELL BEING BOTTLE 2+M 250ML - Premium quality beauty product","","100","Personal Care, CHICCO"
"8728664366276","CHICCO WELL BEING BOTTLE 0+M 150ML","CHICCO","Personal Care","7.95","4.844","CHICCO WELL BEING BOTTLE 0+M 150ML - Premium quality beauty product","","100","Personal Care, CHICCO"
"837776942423","CANTU AVOCADO HAIR MILK 355ML","CANTU","Hair Care","20","12","CANTU AVOCADO HAIR MILK 355ML - Premium quality beauty product","","100","Hair Care, CANTU"
"837233732333","CANTU CLEANSING CREAM SHAMPOO","CANTU","Skin Care","7.5","4.741","CANTU CLEANSING CREAM SHAMPOO - Premium quality beauty product","","100","Skin Care, CANTU"
"837233739933","CANTU AVOCADO HYDRATING CURL ACTIVATOR 355ML","CANTU","Personal Care","9.5","5.603","CANTU AVOCADO HYDRATING CURL ACTIVATOR 355ML - Premium quality beauty product","","100","Personal Care, CANTU"
"826779777372","JOVITAL PAPAYA ENZYME MAX (60 CAP)","JOVITAL","Personal Care","14.1","8.433","JOVITAL PAPAYA ENZYME MAX (60 CAP) - Premium quality beauty product","","100","Personal Care, JOVITAL"
"826779777232","JOVITAL FOLIC ACID PLUS (600MCG) (90CAP)","JOVITAL","Personal Care","10.5","6.088","JOVITAL FOLIC ACID PLUS (600MCG) (90CAP) - Premium quality beauty product","","100","Personal Care, JOVITAL"
"832776773337","TRQ CALCIUM+VITAMIN D 30GUMMIES","TRQ","Health & Supplements","12.9","8.476","TRQ CALCIUM+VITAMIN D 30GUMMIES - Premium quality beauty product","","100","Health & Supplements, TRQ"
"847378477737","NUDE  BREATH CAP ALL KINDS","NUDE","Personal Care","3","1.897","NUDE  BREATH CAP ALL KINDS - Premium quality beauty product","","100","Personal Care, NUDE"
"847378477336","NUDE  BREATH CAP ALL KINDS","NUDE","Personal Care","3","1.897","NUDE  BREATH CAP ALL KINDS - Premium quality beauty product","","100","Personal Care, NUDE"
"8437277377722","JOHNSON-S BABY OIL (200ML)","JOHNSON","Hair Care","3","1.24","JOHNSON-S BABY OIL (200ML) - Premium quality beauty product","","100","Hair Care, JOHNSON"
"8437432777674","BABARIA SUN OIL SPF15 300ML","BABARIA","Skin Care","11","6.9","BABARIA SUN OIL SPF15 300ML - Premium quality beauty product","","100","Skin Care, BABARIA, Sun Protection"
"8437432727992","BABARIA ONION HAIR MASK 400ML","BABARIA","Skin Care","5","3.45","BABARIA ONION HAIR MASK 400ML - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432728223","BABARIA INTIMATE WASH 300ML","BABARIA","Personal Care","3.5","2.011","BABARIA INTIMATE WASH 300ML - Premium quality beauty product","","100","Personal Care, BABARIA"
"8437432377783","BABARIA RETINOL SERUM 30ML","BABARIA","Skin Care","15","10.345","BABARIA RETINOL SERUM 30ML - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432377298","BABARIA ALOE GEL CREAM 400ML","BABARIA","Skin Care","6","4.01","BABARIA ALOE GEL CREAM 400ML - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432377374","BABARIA RETINOL ANTI-WRINKLE FACE CREAM","BABARIA","Skin Care","12","7.518","BABARIA RETINOL ANTI-WRINKLE FACE CREAM - Premium quality beauty product","","100","Skin Care, BABARIA, Anti-Aging"
"8437432377226","BABARIA GLYCOLIC ACID SERUM","BABARIA","Skin Care","15","10.345","BABARIA GLYCOLIC ACID SERUM - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432377722","BABARIA BOTOX EFFECT FACE CREAM","BABARIA","Skin Care","12","8.27","BABARIA BOTOX EFFECT FACE CREAM - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432337373","BABARIA VIT E+ BODY MILK 500ML","BABARIA","Personal Care","6","3.943","BABARIA VIT E+ BODY MILK 500ML - Premium quality beauty product","","100","Personal Care, BABARIA"
"8437432227377","BABARIA COCONUT&BIOTIN SHAMPOO 700ML","BABARIA","Hair Care","4.5","2.948","BABARIA COCONUT&BIOTIN SHAMPOO 700ML - Premium quality beauty product","","100","Hair Care, BABARIA"
"8437432227387","BABARIA COCONUT HAIR MASK 400ML","BABARIA","Skin Care","5","3.136","BABARIA COCONUT HAIR MASK 400ML - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432227222","BABARIA OLIVE OIL HAIR MASK 400ML","BABARIA","Skin Care","5","3.136","BABARIA OLIVE OIL HAIR MASK 400ML - Premium quality beauty product","","100","Skin Care, BABARIA"
"8437432227293","BABARIA HYDRA & NUTRITIVE ESSENTIAL SHAMPOO","BABARIA","Hair Care","6","4.14","BABARIA HYDRA & NUTRITIVE ESSENTIAL SHAMPOO - Premium quality beauty product","","100","Hair Care, BABARIA"
"8437432227379","BABARIA OLIVE OIL SHAMPOO 700ML","BABARIA","Hair Care","4.5","2.952","BABARIA OLIVE OIL SHAMPOO 700ML - Premium quality beauty product","","100","Hair Care, BABARIA"
"8437432227323","BABARIA SOS DANDRUFF PURIFYING SHAMPOO","BABARIA","Hair Care","6","4.14","BABARIA SOS DANDRUFF PURIFYING SHAMPOO - Premium quality beauty product","","100","Hair Care, BABARIA"
"8437432227337","BABARIA ONLY GIRLS CONTROL SHAMPOO","BABARIA","Hair Care","6","4.14","BABARIA ONLY GIRLS CONTROL SHAMPOO - Premium quality beauty product","","100","Hair Care, BABARIA"
"8437432437727","BABARIA ALOE + VIT E MAKE UP REMOVER WIPES","BABARIA","Personal Care","3","2.07","BABARIA ALOE + VIT E MAKE UP REMOVER WIPES - Premium quality beauty product","","100","Personal Care, BABARIA"
"8437432437328","BABARIA MICELLAR ROSE 400ML","BABARIA","Personal Care","5","2.024","BABARIA MICELLAR ROSE 400ML - Premium quality beauty product","","100","Personal Care, BABARIA"
"8437432277729","BABARIA ALOE LIPSTICK SPF 30","BABARIA","Skin Care","3","2.068","BABARIA ALOE LIPSTICK SPF 30 - Premium quality beauty product","","100","Skin Care, BABARIA, Sun Protection"
"8437882773846","MARNYS CISTOMAR (125ML)","MARNYS","Personal Care","14.95","10.146","MARNYS CISTOMAR (125ML) - Premium quality beauty product","","100","Personal Care, MARNYS"
"8437882782273","PROPOLSAFT SYRUP (125 ML)","PROPOLSAFT","Personal Care","7.25","4.391","PROPOLSAFT SYRUP (125 ML) - Premium quality beauty product","","100","Personal Care, PROPOLSAFT"
"8437882797263","NEOCARBON","NEOCARBON","Personal Care","8.55","5.4287","NEOCARBON - Premium quality beauty product","","100","Personal Care, NEOCARBON"
"8433732777722","PIERROT45 MASSANGER (MEDIUM)","PIERROT45","Personal Care","5.25","3.06429","PIERROT45 MASSANGER (MEDIUM) - Premium quality beauty product","","100","Personal Care, PIERROT45"
"8433732777334","PIERROT MONOTIP TOOTHBRUSH","PIERROT","Personal Care","4.75","2.41667","PIERROT MONOTIP TOOTHBRUSH - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777342","PIERROT ORTHODONTIC TOOTHBRUSH (MEDIUM)","PIERROT","Personal Care","5.75","2.28375","PIERROT ORTHODONTIC TOOTHBRUSH (MEDIUM) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777383","PIERROT SPEC TONGUE CLEAN","PIERROT","Personal Care","4","2.1665","PIERROT SPEC TONGUE CLEAN - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777299","PIERROT ORTHODONTIC +8 YEARS","PIERROT","Personal Care","4","1.875","PIERROT ORTHODONTIC +8 YEARS - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777327","PIERROT CHLOROHEXIDINE MOUTHWASH (250ML)","PIERROT","Personal Care","6.75","4.13701","PIERROT CHLOROHEXIDINE MOUTHWASH (250ML) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777627","PIERROT INTRADENTAL (NANO)","PIERROT","Personal Care","5.5","2.5875","PIERROT INTRADENTAL (NANO) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777773","PIRROT ACTIVE CHARCOAL WHITENING (SOFT)","PIRROT","Personal Care","4.75","2.0625","PIRROT ACTIVE CHARCOAL WHITENING (SOFT) - Premium quality beauty product","","100","Personal Care, PIRROT, Brightening"
"8433732777738","PIERROT BALANCE TOOTHBRUSH (SOFT)","PIERROT","Personal Care","5","2.745","PIERROT BALANCE TOOTHBRUSH (SOFT) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777837","PIERROT BALANCE TOOTHBRUSH (MED)","PIERROT","Personal Care","5","3.15","PIERROT BALANCE TOOTHBRUSH (MED) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777979","PIERROT JUNIOR PLUS (7+ YEARS)","PIERROT","Personal Care","2.25","1.04143","PIERROT JUNIOR PLUS (7+ YEARS) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732777978","PIERROT MONSTER (2-8 YEARS)","PIERROT","Personal Care","2.25","0.96429","PIERROT MONSTER (2-8 YEARS) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732773228","PIERROT PIWY (APPLE FLAVOUR 75)","PIERROT","Personal Care","2.75","1.2","PIERROT PIWY (APPLE FLAVOUR 75) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732772739","PIERROT JUNIOR PIWY TOOTHBRUSH (EXTRA SOFT)","PIERROT","Personal Care","2.25","0.96429","PIERROT JUNIOR PIWY TOOTHBRUSH (EXTRA SOFT) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732773242","PIERROT WAX ORTHODONTIC ( X5)","PIERROT","Personal Care","4","1.75417","PIERROT WAX ORTHODONTIC ( X5) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732773432","PIERROT DESIGNED FOR WOMEN (EXTRA SOFT)","PIERROT","Personal Care","3.25","1.54571","PIERROT DESIGNED FOR WOMEN (EXTRA SOFT) - Premium quality beauty product","","100","Personal Care, PIERROT, Men, Women"
"8433732773233","PIERROT FLOSSERS INTERDENTAL CLEANING (*30)","PIERROT","Personal Care","2.75","1.75","PIERROT FLOSSERS INTERDENTAL CLEANING (*30) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732733637","PIERROT TRAVEL TB","PIERROT","Personal Care","3.25","1.575","PIERROT TRAVEL TB - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732377636","PIERROT ACTIVE TOOTHBRUSH (SOFT)","PIERROT","Personal Care","3.25","1.875","PIERROT ACTIVE TOOTHBRUSH (SOFT) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732373277","PIERROT OXYGEN TOOTHBRUSH (MEDIUM)","PIERROT","Personal Care","5","2.8793","PIERROT OXYGEN TOOTHBRUSH (MEDIUM) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732372739","PIERROT ENERGY TOOTHBRUSH (MEDIUM)","PIERROT","Personal Care","3.25","1.50308","PIERROT ENERGY TOOTHBRUSH (MEDIUM) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732373472","PIERROT GOLD HARD","PIERROT","Personal Care","5.5","2.805","PIERROT GOLD HARD - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732374339","PIERROT DENTAL FLOSS (50M)","PIERROT","Personal Care","3.75","1.943","PIERROT DENTAL FLOSS (50M) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732374623","PIERROT CONICAL INTERDENTAL","PIERROT","Personal Care","4.8","3.3","PIERROT CONICAL INTERDENTAL - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732374727","PIERROT FINE INTERDENTAL","PIERROT","Personal Care","5.5","3.45","PIERROT FINE INTERDENTAL - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732374928","PIERROT MICRO INTERDENTAL (5)","PIERROT","Personal Care","5.5","3.35417","PIERROT MICRO INTERDENTAL (5) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732372724","PIERROT FINE CONICAL INTRADENTAL","PIERROT","Personal Care","5.5","1.725","PIERROT FINE CONICAL INTRADENTAL - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732372334","PIERROT WITH FLUORIDE & HERBAL MINT TOOTHPASTE (75ML)","PIERROT","Personal Care","5.5","2.5875","PIERROT WITH FLUORIDE & HERBAL MINT TOOTHPASTE (75ML) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732372433","PIERROT PIWAY  DENTAL GEL FOR CHILDREN(+2 YEARS) (STRAWBERRY FLAVOUR)","PIERROT","Skin Care","2.75","1.12778","PIERROT PIWAY  DENTAL GEL FOR CHILDREN(+2 YEARS) (STRAWBERRY FLAVOUR) - Premium quality beauty product","","100","Skin Care, PIERROT"
"8433732376333","PIERROT SENSITIVE PROTECT 75ML","PIERROT","Personal Care","5.6","3.8","PIERROT SENSITIVE PROTECT 75ML - Premium quality beauty product","","100","Personal Care, PIERROT, Sensitive Skin"
"8433732376232","PIERROT WHITENING ACTIVE CHARCOAL T.P","PIERROT","Personal Care","6.5","4.29","PIERROT WHITENING ACTIVE CHARCOAL T.P - Premium quality beauty product","","100","Personal Care, PIERROT, Brightening"
"8433732376638","PIERROT ECO TOOTHBRUSH (SOFT)","PIERROT","Personal Care","1.5","0.85714","PIERROT ECO TOOTHBRUSH (SOFT) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732376932","PIERROT TOTAL CARE MOUTHWASH (500ML)","PIERROT","Personal Care","7.25","3.15333","PIERROT TOTAL CARE MOUTHWASH (500ML) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732377337","PIERROT UNICORN TOOTHBRUSH","PIERROT","Personal Care","2.75","1.75","PIERROT UNICORN TOOTHBRUSH - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732377239","PIERROT SENSITIVE MOUTHWASH (500ML)","PIERROT","Personal Care","6","3.72469","PIERROT SENSITIVE MOUTHWASH (500ML) - Premium quality beauty product","","100","Personal Care, PIERROT, Sensitive Skin"
"8433732377424","PIERROT FOR GUM  PROTECTION TOOTPASTE (ALOE VERA)","PIERROT","Personal Care","5.5","2.4645","PIERROT FOR GUM  PROTECTION TOOTPASTE (ALOE VERA) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732377223","PIERROT PROPOLIS TOOTHPASTE (75ML)","PIERROT","Personal Care","5.25","2.73333","PIERROT PROPOLIS TOOTHPASTE (75ML) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732378434","PIERROT WHITENING TOOTHPASTE (75ML)","PIERROT","Personal Care","5.75","3.96","PIERROT WHITENING TOOTHPASTE (75ML) - Premium quality beauty product","","100","Personal Care, PIERROT, Brightening"
"8433732378939","PIERROT PIWY MOUTHWASH (+6 YEARS)","PIERROT","Personal Care","5.5","3.6","PIERROT PIWY MOUTHWASH (+6 YEARS) - Premium quality beauty product","","100","Personal Care, PIERROT"
"8433732379433","PIERROT SENSITIVE TOOTHPASTE (75ML)","PIERROT","Personal Care","5.5","2.617","PIERROT SENSITIVE TOOTHPASTE (75ML) - Premium quality beauty product","","100","Personal Care, PIERROT, Sensitive Skin"
